Job started at: 2025年 08月 02日 星期六 12:17:36 CST
Running on node: master
CUDA devices: 0
Python path: /home/guest/Others/DECODE_rewrite:
Working directory: /home/guest/Others/DECODE_rewrite/neuronal_network_v2
CUDA available: True
GPU count: 1
Current device: 0
Starting training...
使用设备: cuda
模型参数数量: 65,680,774
2025-08-02 12:17:43,607 - neuronal_network_v2.utils.factories - INFO - 创建优化器: adam, 参数: {'lr': 0.0001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 1e-05}
2025-08-02 12:17:43,608 - neuronal_network_v2.utils.factories - INFO - 创建调度器: cosineannealinglr, 参数: {'T_max': 100, 'eta_min': 1e-06}
创建数据集...
找到 100 个样本目录
训练样本: 70, 验证样本: 20, 测试样本: 10
找到训练数据文件: 70 个
找到验证数据文件: 20 个
Built index with 70 samples from 70 files
Built index with 20 samples from 20 files
训练批次数: 9, 验证批次数: 3
2025-08-02 14:11:13,211 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_760.pth
2025-08-02 14:11:24,391 - DECODE_Trainer - INFO - Epoch 761/N/A - 8.52s - train_loss: 0.853702 - val_loss: 0.855904 - lr: 6.73e-05
2025-08-02 14:11:32,947 - DECODE_Trainer - INFO - Epoch 762/N/A - 8.55s - train_loss: 0.853779 - val_loss: 0.856170 - lr: 6.87e-05
2025-08-02 14:11:41,100 - DECODE_Trainer - INFO - Epoch 763/N/A - 8.15s - train_loss: 0.853817 - val_loss: 0.855591 - lr: 7.02e-05
2025-08-02 14:11:49,244 - DECODE_Trainer - INFO - Epoch 764/N/A - 8.14s - train_loss: 0.853571 - val_loss: 0.855585 - lr: 7.16e-05
2025-08-02 14:11:57,410 - DECODE_Trainer - INFO - Epoch 765/N/A - 8.16s - train_loss: 0.853498 - val_loss: 0.855606 - lr: 7.30e-05
2025-08-02 14:12:06,163 - DECODE_Trainer - INFO - Epoch 766/N/A - 8.75s - train_loss: 0.853745 - val_loss: 0.855451 - lr: 7.43e-05
2025-08-02 14:12:14,595 - DECODE_Trainer - INFO - Epoch 767/N/A - 8.43s - train_loss: 0.841239 - val_loss: 0.712962 - lr: 7.57e-05
2025-08-02 14:12:22,772 - DECODE_Trainer - INFO - Epoch 768/N/A - 8.18s - train_loss: 0.739664 - val_loss: 0.855552 - lr: 7.70e-05
2025-08-02 14:12:31,373 - DECODE_Trainer - INFO - Epoch 769/N/A - 8.60s - train_loss: 0.853574 - val_loss: 0.855768 - lr: 7.83e-05
2025-08-02 14:12:39,877 - DECODE_Trainer - INFO - Epoch 770/N/A - 8.50s - train_loss: 0.853695 - val_loss: 0.855641 - lr: 7.96e-05
2025-08-02 14:12:41,576 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_770.pth
2025-08-02 14:12:52,864 - DECODE_Trainer - INFO - Epoch 771/N/A - 8.58s - train_loss: 0.853584 - val_loss: 0.855521 - lr: 8.08e-05
2025-08-02 14:13:01,416 - DECODE_Trainer - INFO - Epoch 772/N/A - 8.55s - train_loss: 0.853701 - val_loss: 0.855538 - lr: 8.21e-05
2025-08-02 14:13:09,587 - DECODE_Trainer - INFO - Epoch 773/N/A - 8.17s - train_loss: 0.853569 - val_loss: 0.855529 - lr: 8.32e-05
2025-08-02 14:13:18,141 - DECODE_Trainer - INFO - Epoch 774/N/A - 8.55s - train_loss: 0.853616 - val_loss: 0.855976 - lr: 8.44e-05
2025-08-02 14:13:26,980 - DECODE_Trainer - INFO - Epoch 775/N/A - 8.84s - train_loss: 0.853577 - val_loss: 0.855698 - lr: 8.55e-05
2025-08-02 14:13:36,177 - DECODE_Trainer - INFO - Epoch 776/N/A - 9.19s - train_loss: 0.711158 - val_loss: 0.741568 - lr: 8.66e-05
2025-08-02 14:13:44,734 - DECODE_Trainer - INFO - Epoch 777/N/A - 8.56s - train_loss: 0.837146 - val_loss: 0.856093 - lr: 8.76e-05
2025-08-02 14:13:53,215 - DECODE_Trainer - INFO - Epoch 778/N/A - 8.48s - train_loss: 0.853581 - val_loss: 0.855507 - lr: 8.86e-05
2025-08-02 14:14:01,376 - DECODE_Trainer - INFO - Epoch 779/N/A - 8.16s - train_loss: 0.853402 - val_loss: 0.855515 - lr: 8.96e-05
2025-08-02 14:14:10,390 - DECODE_Trainer - INFO - Epoch 780/N/A - 9.01s - train_loss: 0.853372 - val_loss: 0.855569 - lr: 9.05e-05
2025-08-02 14:14:12,104 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_780.pth
2025-08-02 14:14:23,453 - DECODE_Trainer - INFO - Epoch 781/N/A - 8.50s - train_loss: 0.853302 - val_loss: 0.855877 - lr: 9.14e-05
2025-08-02 14:14:31,659 - DECODE_Trainer - INFO - Epoch 782/N/A - 8.20s - train_loss: 0.853435 - val_loss: 0.855615 - lr: 9.23e-05
2025-08-02 14:14:40,256 - DECODE_Trainer - INFO - Epoch 783/N/A - 8.59s - train_loss: 0.853447 - val_loss: 0.855545 - lr: 9.31e-05
2025-08-02 14:14:48,616 - DECODE_Trainer - INFO - Epoch 784/N/A - 8.36s - train_loss: 0.776224 - val_loss: 0.713078 - lr: 9.39e-05
2025-08-02 14:14:58,014 - DECODE_Trainer - INFO - Epoch 785/N/A - 9.40s - train_loss: 0.804608 - val_loss: 0.855927 - lr: 9.46e-05
2025-08-02 14:15:06,751 - DECODE_Trainer - INFO - Epoch 786/N/A - 8.73s - train_loss: 0.853509 - val_loss: 0.856094 - lr: 9.53e-05
2025-08-02 14:15:14,922 - DECODE_Trainer - INFO - Epoch 787/N/A - 8.17s - train_loss: 0.853415 - val_loss: 0.855932 - lr: 9.59e-05
2025-08-02 14:15:23,362 - DECODE_Trainer - INFO - Epoch 788/N/A - 8.44s - train_loss: 0.853303 - val_loss: 0.855626 - lr: 9.65e-05
2025-08-02 14:15:32,764 - DECODE_Trainer - INFO - Epoch 789/N/A - 9.40s - train_loss: 0.853239 - val_loss: 0.855732 - lr: 9.71e-05
2025-08-02 14:15:41,177 - DECODE_Trainer - INFO - Epoch 790/N/A - 8.41s - train_loss: 0.853368 - val_loss: 0.855641 - lr: 9.76e-05
2025-08-02 14:15:42,911 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_790.pth
2025-08-02 14:15:53,760 - DECODE_Trainer - INFO - Epoch 791/N/A - 8.16s - train_loss: 0.853273 - val_loss: 0.855955 - lr: 9.80e-05
2025-08-02 14:16:02,304 - DECODE_Trainer - INFO - Epoch 792/N/A - 8.54s - train_loss: 0.840883 - val_loss: 0.713161 - lr: 9.84e-05
2025-08-02 14:16:10,624 - DECODE_Trainer - INFO - Epoch 793/N/A - 8.32s - train_loss: 0.711274 - val_loss: 0.855706 - lr: 9.88e-05
2025-08-02 14:16:19,039 - DECODE_Trainer - INFO - Epoch 794/N/A - 8.41s - train_loss: 0.853407 - val_loss: 0.855992 - lr: 9.91e-05
2025-08-02 14:16:27,228 - DECODE_Trainer - INFO - Epoch 795/N/A - 8.19s - train_loss: 0.853366 - val_loss: 0.855890 - lr: 9.94e-05
2025-08-02 14:16:35,661 - DECODE_Trainer - INFO - Epoch 796/N/A - 8.43s - train_loss: 0.853294 - val_loss: 0.855914 - lr: 9.96e-05
2025-08-02 14:16:43,795 - DECODE_Trainer - INFO - Epoch 797/N/A - 8.13s - train_loss: 0.853278 - val_loss: 0.856269 - lr: 9.98e-05
2025-08-02 14:16:51,979 - DECODE_Trainer - INFO - Epoch 798/N/A - 8.18s - train_loss: 0.853221 - val_loss: 0.855986 - lr: 9.99e-05
2025-08-02 14:17:00,729 - DECODE_Trainer - INFO - Epoch 799/N/A - 8.75s - train_loss: 0.853129 - val_loss: 0.855681 - lr: 1.00e-04
2025-08-02 14:17:09,217 - DECODE_Trainer - INFO - Epoch 800/N/A - 8.49s - train_loss: 0.853208 - val_loss: 0.856001 - lr: 1.00e-04
2025-08-02 14:17:10,933 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_800.pth
2025-08-02 14:17:22,433 - DECODE_Trainer - INFO - Epoch 801/N/A - 8.85s - train_loss: 0.710951 - val_loss: 0.741746 - lr: 1.00e-04
2025-08-02 14:17:31,022 - DECODE_Trainer - INFO - Epoch 802/N/A - 8.59s - train_loss: 0.853302 - val_loss: 0.856349 - lr: 9.99e-05
2025-08-02 14:17:39,860 - DECODE_Trainer - INFO - Epoch 803/N/A - 8.84s - train_loss: 0.853245 - val_loss: 0.855801 - lr: 9.98e-05
2025-08-02 14:17:48,770 - DECODE_Trainer - INFO - Epoch 804/N/A - 8.91s - train_loss: 0.853122 - val_loss: 0.855900 - lr: 9.96e-05
2025-08-02 14:17:57,649 - DECODE_Trainer - INFO - Epoch 805/N/A - 8.88s - train_loss: 0.853038 - val_loss: 0.855913 - lr: 9.94e-05
2025-08-02 14:18:06,581 - DECODE_Trainer - INFO - Epoch 806/N/A - 8.93s - train_loss: 0.853055 - val_loss: 0.855815 - lr: 9.91e-05
2025-08-02 14:18:15,094 - DECODE_Trainer - INFO - Epoch 807/N/A - 8.51s - train_loss: 0.853425 - val_loss: 0.855941 - lr: 9.88e-05
2025-08-02 14:18:23,737 - DECODE_Trainer - INFO - Epoch 808/N/A - 8.64s - train_loss: 0.853678 - val_loss: 0.856451 - lr: 9.84e-05
2025-08-02 14:18:32,348 - DECODE_Trainer - INFO - Epoch 809/N/A - 8.61s - train_loss: 0.776176 - val_loss: 0.713438 - lr: 9.80e-05
2025-08-02 14:18:40,851 - DECODE_Trainer - INFO - Epoch 810/N/A - 8.50s - train_loss: 0.804217 - val_loss: 0.856772 - lr: 9.76e-05
2025-08-02 14:18:42,667 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_810.pth
2025-08-02 14:18:53,805 - DECODE_Trainer - INFO - Epoch 811/N/A - 8.54s - train_loss: 0.853534 - val_loss: 0.855839 - lr: 9.71e-05
2025-08-02 14:19:01,996 - DECODE_Trainer - INFO - Epoch 812/N/A - 8.19s - train_loss: 0.852970 - val_loss: 0.855778 - lr: 9.65e-05
2025-08-02 14:19:10,516 - DECODE_Trainer - INFO - Epoch 813/N/A - 8.52s - train_loss: 0.852899 - val_loss: 0.855971 - lr: 9.59e-05
2025-08-02 14:19:19,181 - DECODE_Trainer - INFO - Epoch 814/N/A - 8.66s - train_loss: 0.852832 - val_loss: 0.855880 - lr: 9.53e-05
2025-08-02 14:19:27,853 - DECODE_Trainer - INFO - Epoch 815/N/A - 8.67s - train_loss: 0.852936 - val_loss: 0.856025 - lr: 9.46e-05
2025-08-02 14:19:36,034 - DECODE_Trainer - INFO - Epoch 816/N/A - 8.18s - train_loss: 0.852849 - val_loss: 0.856000 - lr: 9.39e-05
2025-08-02 14:19:44,498 - DECODE_Trainer - INFO - Epoch 817/N/A - 8.46s - train_loss: 0.840569 - val_loss: 0.713216 - lr: 9.31e-05
2025-08-02 14:19:52,679 - DECODE_Trainer - INFO - Epoch 818/N/A - 8.18s - train_loss: 0.738893 - val_loss: 0.856182 - lr: 9.23e-05
2025-08-02 14:20:00,875 - DECODE_Trainer - INFO - Epoch 819/N/A - 8.19s - train_loss: 0.852745 - val_loss: 0.855873 - lr: 9.14e-05
2025-08-02 14:20:09,821 - DECODE_Trainer - INFO - Epoch 820/N/A - 8.94s - train_loss: 0.852742 - val_loss: 0.855947 - lr: 9.05e-05
2025-08-02 14:20:11,798 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_820.pth
2025-08-02 14:20:23,027 - DECODE_Trainer - INFO - Epoch 821/N/A - 8.46s - train_loss: 0.852821 - val_loss: 0.856259 - lr: 8.96e-05
2025-08-02 14:20:31,221 - DECODE_Trainer - INFO - Epoch 822/N/A - 8.19s - train_loss: 0.852936 - val_loss: 0.856113 - lr: 8.86e-05
2025-08-02 14:20:39,665 - DECODE_Trainer - INFO - Epoch 823/N/A - 8.44s - train_loss: 0.852748 - val_loss: 0.856105 - lr: 8.76e-05
2025-08-02 14:20:48,203 - DECODE_Trainer - INFO - Epoch 824/N/A - 8.54s - train_loss: 0.852745 - val_loss: 0.855963 - lr: 8.66e-05
2025-08-02 14:20:56,673 - DECODE_Trainer - INFO - Epoch 825/N/A - 8.47s - train_loss: 0.852640 - val_loss: 0.856069 - lr: 8.55e-05
2025-08-02 14:21:04,855 - DECODE_Trainer - INFO - Epoch 826/N/A - 8.18s - train_loss: 0.710547 - val_loss: 0.742157 - lr: 8.44e-05
2025-08-02 14:21:13,465 - DECODE_Trainer - INFO - Epoch 827/N/A - 8.61s - train_loss: 0.852575 - val_loss: 0.856141 - lr: 8.32e-05
2025-08-02 14:21:21,662 - DECODE_Trainer - INFO - Epoch 828/N/A - 8.20s - train_loss: 0.852549 - val_loss: 0.856220 - lr: 8.21e-05
2025-08-02 14:21:29,881 - DECODE_Trainer - INFO - Epoch 829/N/A - 8.22s - train_loss: 0.852554 - val_loss: 0.856142 - lr: 8.08e-05
2025-08-02 14:21:38,424 - DECODE_Trainer - INFO - Epoch 830/N/A - 8.54s - train_loss: 0.852484 - val_loss: 0.856096 - lr: 7.96e-05
2025-08-02 14:21:40,144 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_830.pth
2025-08-02 14:21:51,370 - DECODE_Trainer - INFO - Epoch 831/N/A - 8.60s - train_loss: 0.852566 - val_loss: 0.856425 - lr: 7.83e-05
2025-08-02 14:22:00,169 - DECODE_Trainer - INFO - Epoch 832/N/A - 8.80s - train_loss: 0.852776 - val_loss: 0.856440 - lr: 7.70e-05
2025-08-02 14:22:08,706 - DECODE_Trainer - INFO - Epoch 833/N/A - 8.54s - train_loss: 0.852400 - val_loss: 0.856198 - lr: 7.57e-05
2025-08-02 14:22:17,227 - DECODE_Trainer - INFO - Epoch 834/N/A - 8.52s - train_loss: 0.775197 - val_loss: 0.713444 - lr: 7.43e-05
2025-08-02 14:22:26,045 - DECODE_Trainer - INFO - Epoch 835/N/A - 8.82s - train_loss: 0.787380 - val_loss: 0.856313 - lr: 7.30e-05
2025-08-02 14:22:34,494 - DECODE_Trainer - INFO - Epoch 836/N/A - 8.45s - train_loss: 0.852210 - val_loss: 0.856301 - lr: 7.16e-05
2025-08-02 14:22:42,672 - DECODE_Trainer - INFO - Epoch 837/N/A - 8.18s - train_loss: 0.852147 - val_loss: 0.856208 - lr: 7.02e-05
2025-08-02 14:22:50,872 - DECODE_Trainer - INFO - Epoch 838/N/A - 8.20s - train_loss: 0.852040 - val_loss: 0.856372 - lr: 6.87e-05
2025-08-02 14:22:59,510 - DECODE_Trainer - INFO - Epoch 839/N/A - 8.64s - train_loss: 0.852007 - val_loss: 0.856500 - lr: 6.73e-05
2025-08-02 14:23:07,951 - DECODE_Trainer - INFO - Epoch 840/N/A - 8.44s - train_loss: 0.852044 - val_loss: 0.856237 - lr: 6.58e-05
2025-08-02 14:23:09,646 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_840.pth
2025-08-02 14:23:20,599 - DECODE_Trainer - INFO - Epoch 841/N/A - 8.14s - train_loss: 0.851972 - val_loss: 0.856499 - lr: 6.43e-05
2025-08-02 14:23:29,140 - DECODE_Trainer - INFO - Epoch 842/N/A - 8.54s - train_loss: 0.839800 - val_loss: 0.713803 - lr: 6.28e-05
2025-08-02 14:23:37,578 - DECODE_Trainer - INFO - Epoch 843/N/A - 8.44s - train_loss: 0.738191 - val_loss: 0.856543 - lr: 6.13e-05
2025-08-02 14:23:46,002 - DECODE_Trainer - INFO - Epoch 844/N/A - 8.42s - train_loss: 0.851860 - val_loss: 0.856593 - lr: 5.98e-05
2025-08-02 14:23:54,197 - DECODE_Trainer - INFO - Epoch 845/N/A - 8.19s - train_loss: 0.851754 - val_loss: 0.856386 - lr: 5.82e-05
2025-08-02 14:24:02,762 - DECODE_Trainer - INFO - Epoch 846/N/A - 8.56s - train_loss: 0.851739 - val_loss: 0.856925 - lr: 5.67e-05
2025-08-02 14:24:10,893 - DECODE_Trainer - INFO - Epoch 847/N/A - 8.13s - train_loss: 0.851562 - val_loss: 0.856602 - lr: 5.52e-05
2025-08-02 14:24:19,045 - DECODE_Trainer - INFO - Epoch 848/N/A - 8.15s - train_loss: 0.851485 - val_loss: 0.856748 - lr: 5.36e-05
2025-08-02 14:24:27,199 - DECODE_Trainer - INFO - Epoch 849/N/A - 8.15s - train_loss: 0.851312 - val_loss: 0.856756 - lr: 5.21e-05
2025-08-02 14:24:35,693 - DECODE_Trainer - INFO - Epoch 850/N/A - 8.49s - train_loss: 0.851478 - val_loss: 0.856812 - lr: 5.05e-05
2025-08-02 14:24:37,511 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_850.pth
2025-08-02 14:24:48,892 - DECODE_Trainer - INFO - Epoch 851/N/A - 8.55s - train_loss: 0.709413 - val_loss: 0.742701 - lr: 4.89e-05
2025-08-02 14:24:57,091 - DECODE_Trainer - INFO - Epoch 852/N/A - 8.20s - train_loss: 0.851109 - val_loss: 0.857074 - lr: 4.74e-05
2025-08-02 14:25:05,581 - DECODE_Trainer - INFO - Epoch 853/N/A - 8.49s - train_loss: 0.851056 - val_loss: 0.857084 - lr: 4.58e-05
2025-08-02 14:25:14,138 - DECODE_Trainer - INFO - Epoch 854/N/A - 8.56s - train_loss: 0.850804 - val_loss: 0.857200 - lr: 4.43e-05
2025-08-02 14:25:22,783 - DECODE_Trainer - INFO - Epoch 855/N/A - 8.64s - train_loss: 0.850812 - val_loss: 0.857159 - lr: 4.28e-05
2025-08-02 14:25:31,368 - DECODE_Trainer - INFO - Epoch 856/N/A - 8.58s - train_loss: 0.850668 - val_loss: 0.857446 - lr: 4.12e-05
2025-08-02 14:25:39,898 - DECODE_Trainer - INFO - Epoch 857/N/A - 8.53s - train_loss: 0.850686 - val_loss: 0.857433 - lr: 3.97e-05
2025-08-02 14:25:48,068 - DECODE_Trainer - INFO - Epoch 858/N/A - 8.17s - train_loss: 0.850577 - val_loss: 0.857682 - lr: 3.82e-05
2025-08-02 14:25:56,596 - DECODE_Trainer - INFO - Epoch 859/N/A - 8.53s - train_loss: 0.773287 - val_loss: 0.714422 - lr: 3.67e-05
2025-08-02 14:26:04,797 - DECODE_Trainer - INFO - Epoch 860/N/A - 8.20s - train_loss: 0.801833 - val_loss: 0.857566 - lr: 3.52e-05
2025-08-02 14:26:06,490 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_860.pth
2025-08-02 14:26:17,271 - DECODE_Trainer - INFO - Epoch 861/N/A - 8.16s - train_loss: 0.850210 - val_loss: 0.857526 - lr: 3.37e-05
2025-08-02 14:26:25,814 - DECODE_Trainer - INFO - Epoch 862/N/A - 8.54s - train_loss: 0.850252 - val_loss: 0.857790 - lr: 3.23e-05
2025-08-02 14:26:34,722 - DECODE_Trainer - INFO - Epoch 863/N/A - 8.91s - train_loss: 0.850115 - val_loss: 0.857806 - lr: 3.08e-05
2025-08-02 14:26:43,491 - DECODE_Trainer - INFO - Epoch 864/N/A - 8.77s - train_loss: 0.850112 - val_loss: 0.857619 - lr: 2.94e-05
2025-08-02 14:26:51,954 - DECODE_Trainer - INFO - Epoch 865/N/A - 8.46s - train_loss: 0.849922 - val_loss: 0.858024 - lr: 2.80e-05
2025-08-02 14:27:00,571 - DECODE_Trainer - INFO - Epoch 866/N/A - 8.62s - train_loss: 0.849919 - val_loss: 0.857878 - lr: 2.67e-05
2025-08-02 14:27:09,115 - DECODE_Trainer - INFO - Epoch 867/N/A - 8.54s - train_loss: 0.837686 - val_loss: 0.715049 - lr: 2.53e-05
2025-08-02 14:27:17,256 - DECODE_Trainer - INFO - Epoch 868/N/A - 8.14s - train_loss: 0.736662 - val_loss: 0.858095 - lr: 2.40e-05
2025-08-02 14:27:26,036 - DECODE_Trainer - INFO - Epoch 869/N/A - 8.78s - train_loss: 0.849659 - val_loss: 0.857908 - lr: 2.27e-05
2025-08-02 14:27:34,506 - DECODE_Trainer - INFO - Epoch 870/N/A - 8.47s - train_loss: 0.849563 - val_loss: 0.858220 - lr: 2.14e-05
2025-08-02 14:27:36,367 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_870.pth
2025-08-02 14:27:47,188 - DECODE_Trainer - INFO - Epoch 871/N/A - 8.20s - train_loss: 0.849541 - val_loss: 0.858369 - lr: 2.02e-05
2025-08-02 14:27:56,194 - DECODE_Trainer - INFO - Epoch 872/N/A - 9.01s - train_loss: 0.849438 - val_loss: 0.858383 - lr: 1.89e-05
2025-08-02 14:28:04,927 - DECODE_Trainer - INFO - Epoch 873/N/A - 8.73s - train_loss: 0.849359 - val_loss: 0.858368 - lr: 1.78e-05
2025-08-02 14:28:13,423 - DECODE_Trainer - INFO - Epoch 874/N/A - 8.49s - train_loss: 0.849311 - val_loss: 0.858359 - lr: 1.66e-05
2025-08-02 14:28:22,145 - DECODE_Trainer - INFO - Epoch 875/N/A - 8.72s - train_loss: 0.849271 - val_loss: 0.858262 - lr: 1.55e-05
2025-08-02 14:28:30,301 - DECODE_Trainer - INFO - Epoch 876/N/A - 8.15s - train_loss: 0.707662 - val_loss: 0.744178 - lr: 1.44e-05
2025-08-02 14:28:38,447 - DECODE_Trainer - INFO - Epoch 877/N/A - 8.14s - train_loss: 0.849145 - val_loss: 0.858431 - lr: 1.34e-05
2025-08-02 14:28:46,945 - DECODE_Trainer - INFO - Epoch 878/N/A - 8.50s - train_loss: 0.849077 - val_loss: 0.858510 - lr: 1.24e-05
2025-08-02 14:28:55,512 - DECODE_Trainer - INFO - Epoch 879/N/A - 8.57s - train_loss: 0.849027 - val_loss: 0.858612 - lr: 1.14e-05
2025-08-02 14:29:03,964 - DECODE_Trainer - INFO - Epoch 880/N/A - 8.45s - train_loss: 0.849007 - val_loss: 0.858517 - lr: 1.05e-05
2025-08-02 14:29:05,786 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_880.pth
2025-08-02 14:29:17,794 - DECODE_Trainer - INFO - Epoch 881/N/A - 9.36s - train_loss: 0.848951 - val_loss: 0.858677 - lr: 9.56e-06
2025-08-02 14:29:26,385 - DECODE_Trainer - INFO - Epoch 882/N/A - 8.59s - train_loss: 0.848942 - val_loss: 0.858665 - lr: 8.71e-06
2025-08-02 14:29:34,970 - DECODE_Trainer - INFO - Epoch 883/N/A - 8.58s - train_loss: 0.848871 - val_loss: 0.858636 - lr: 7.89e-06
2025-08-02 14:29:43,093 - DECODE_Trainer - INFO - Epoch 884/N/A - 8.12s - train_loss: 0.771928 - val_loss: 0.715537 - lr: 7.12e-06
2025-08-02 14:29:52,021 - DECODE_Trainer - INFO - Epoch 885/N/A - 8.93s - train_loss: 0.800099 - val_loss: 0.858731 - lr: 6.40e-06
2025-08-02 14:30:00,160 - DECODE_Trainer - INFO - Epoch 886/N/A - 8.14s - train_loss: 0.848725 - val_loss: 0.858752 - lr: 5.71e-06
2025-08-02 14:30:08,679 - DECODE_Trainer - INFO - Epoch 887/N/A - 8.52s - train_loss: 0.848698 - val_loss: 0.858800 - lr: 5.07e-06
2025-08-02 14:30:17,295 - DECODE_Trainer - INFO - Epoch 888/N/A - 8.62s - train_loss: 0.848669 - val_loss: 0.858739 - lr: 4.48e-06
2025-08-02 14:30:25,768 - DECODE_Trainer - INFO - Epoch 889/N/A - 8.47s - train_loss: 0.848631 - val_loss: 0.858811 - lr: 3.93e-06
2025-08-02 14:30:34,260 - DECODE_Trainer - INFO - Epoch 890/N/A - 8.49s - train_loss: 0.848603 - val_loss: 0.858812 - lr: 3.42e-06
2025-08-02 14:30:35,973 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_890.pth
2025-08-02 14:30:47,238 - DECODE_Trainer - INFO - Epoch 891/N/A - 8.66s - train_loss: 0.848584 - val_loss: 0.858846 - lr: 2.97e-06
2025-08-02 14:30:55,671 - DECODE_Trainer - INFO - Epoch 892/N/A - 8.43s - train_loss: 0.836596 - val_loss: 0.715704 - lr: 2.56e-06
2025-08-02 14:31:04,415 - DECODE_Trainer - INFO - Epoch 893/N/A - 8.74s - train_loss: 0.735540 - val_loss: 0.858872 - lr: 2.19e-06
2025-08-02 14:31:13,746 - DECODE_Trainer - INFO - Epoch 894/N/A - 9.33s - train_loss: 0.848536 - val_loss: 0.858880 - lr: 1.88e-06
2025-08-02 14:31:21,916 - DECODE_Trainer - INFO - Epoch 895/N/A - 8.17s - train_loss: 0.848533 - val_loss: 0.858867 - lr: 1.61e-06
2025-08-02 14:31:30,545 - DECODE_Trainer - INFO - Epoch 896/N/A - 8.63s - train_loss: 0.848515 - val_loss: 0.858847 - lr: 1.39e-06
2025-08-02 14:31:38,734 - DECODE_Trainer - INFO - Epoch 897/N/A - 8.19s - train_loss: 0.848512 - val_loss: 0.858864 - lr: 1.22e-06
2025-08-02 14:31:47,191 - DECODE_Trainer - INFO - Epoch 898/N/A - 8.46s - train_loss: 0.848493 - val_loss: 0.858891 - lr: 1.10e-06
2025-08-02 14:31:55,348 - DECODE_Trainer - INFO - Epoch 899/N/A - 8.16s - train_loss: 0.848487 - val_loss: 0.858869 - lr: 1.02e-06
2025-08-02 14:32:03,919 - DECODE_Trainer - INFO - Epoch 900/N/A - 8.57s - train_loss: 0.848477 - val_loss: 0.858877 - lr: 1.00e-06
2025-08-02 14:32:05,757 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_900.pth
2025-08-02 14:32:17,153 - DECODE_Trainer - INFO - Epoch 901/N/A - 8.61s - train_loss: 0.707060 - val_loss: 0.744421 - lr: 1.02e-06
2025-08-02 14:32:25,696 - DECODE_Trainer - INFO - Epoch 902/N/A - 8.54s - train_loss: 0.848474 - val_loss: 0.858903 - lr: 1.10e-06
2025-08-02 14:32:35,032 - DECODE_Trainer - INFO - Epoch 903/N/A - 9.33s - train_loss: 0.848468 - val_loss: 0.858899 - lr: 1.22e-06
2025-08-02 14:32:43,519 - DECODE_Trainer - INFO - Epoch 904/N/A - 8.49s - train_loss: 0.848476 - val_loss: 0.858902 - lr: 1.39e-06
2025-08-02 14:32:52,001 - DECODE_Trainer - INFO - Epoch 905/N/A - 8.48s - train_loss: 0.848468 - val_loss: 0.858912 - lr: 1.61e-06
2025-08-02 14:33:00,173 - DECODE_Trainer - INFO - Epoch 906/N/A - 8.17s - train_loss: 0.848476 - val_loss: 0.858925 - lr: 1.88e-06
2025-08-02 14:33:08,354 - DECODE_Trainer - INFO - Epoch 907/N/A - 8.18s - train_loss: 0.848480 - val_loss: 0.858909 - lr: 2.19e-06
2025-08-02 14:33:16,953 - DECODE_Trainer - INFO - Epoch 908/N/A - 8.60s - train_loss: 0.848485 - val_loss: 0.858936 - lr: 2.56e-06
2025-08-02 14:33:25,103 - DECODE_Trainer - INFO - Epoch 909/N/A - 8.15s - train_loss: 0.772082 - val_loss: 0.715783 - lr: 2.97e-06
2025-08-02 14:33:33,261 - DECODE_Trainer - INFO - Epoch 910/N/A - 8.16s - train_loss: 0.800112 - val_loss: 0.858941 - lr: 3.42e-06
2025-08-02 14:33:35,112 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_910.pth
2025-08-02 14:33:46,518 - DECODE_Trainer - INFO - Epoch 911/N/A - 8.55s - train_loss: 0.848482 - val_loss: 0.858944 - lr: 3.93e-06
2025-08-02 14:33:54,667 - DECODE_Trainer - INFO - Epoch 912/N/A - 8.15s - train_loss: 0.848497 - val_loss: 0.858940 - lr: 4.48e-06
2025-08-02 14:34:03,599 - DECODE_Trainer - INFO - Epoch 913/N/A - 8.93s - train_loss: 0.848488 - val_loss: 0.858953 - lr: 5.07e-06
